x_sun,y_sun,z_sun,x_earth,y_earth,z_earth,x_moon,y_moon,z_moon
-307782.393914609,-147796680801.882,-147962051294.746,738208.326075109,-23842106715.6478,-23474795226.854,-73.0928018500321,-59368776.1753153,-19263338.8896603
-313687.746688433,-147532860510.167,-147747417734.063,744705.960941322,-25529243157.1728,-25187664047.6749,-74.9771373967807,-59382618.7904436,-18457913.8712779
-319651.778752144,-147249791619.147,-147509277905.078,751193.443431023,-27212956630.0402,-26903997537.0387,-76.8848939536198,-59378743.8091258,-18458587.2847272
-325674.356085417,-146947528953.129,-147246802827.656,757670.107718189,-28893036104.1088,-28622929142.4194,-78.816061521115,-59357160.6887174,-19264861.1405245
-331755.33724166,-146626128895.14,-146959237791.669,764135.28985833,-30569272506.3773,-30343484174.3928,-80.7706270660649,-59318044.7413662,-20862841.2905112
-338090.730106795,-146274510719.469,-146635548470.1,770793.30181725,-32294558569.5965,-32119316863.6691,-82.8118485804146,-59259681.2548761,-23311557.735864
-344487.969627301,-145902644649.349,-146283858040.104,777437.660233281,-34015307077.8534,-33894456538.0704,-84.8779414733306,-59183607.2506719,-26526553.1376511
-350946.875765966,-145510596457.173,-145903692951.194,784067.642632865,-35731294239.9367,-35667540902.8833,-86.9688812537758,-59090579.5088035,-30446990.1871291
-357467.260205138,-145098432724.06,-145494737984.312,790682.529039078,-37442298344.6572,-37437106183.9344,-89.0846399929189,-58981576.9869143,-34994069.2575839
-364048.926383633,-144666220635.777,-145056851837.848,797281.602062549,-39148099414.4668,-39201617736.3461,-91.22518633897,-58857781.1538254,-40072626.2008859
-370691.669534616,-144214027829.718,-144590078538.501,803864.146991776,-40848478773.9027,-40959507558.7835,-93.3904855368495,-58720546.1608972,-45573555.8500118
-377395.276724271,-143741922194.062,-144094662714.812,810429.451882745,-42543219009.7086,-42709179959.5221,-95.5804994496221,-58571404.3185329,-51373366.3885945
-384159.526891515,-143249971642.449,-143571066834.434,816976.807648008,-44232103721.2325,-44449034250.4323,-97.7951865851156,-58412055.5231002,-57335037.8557876
-391156.396472709,-142725135900.914,-143005781116.54,823669.257283301,-45957107258.9567,-46220811856.8744,-100.091068526003,-58239971.1900539,-63464431.7584141
-398216.497428324,-142179590057.93,-142412587829.481,830341.345289672,-47675497161.7896,-47979101710.5674,-102.412779820913,-58061074.5090025,-69448540.1277712
-405339.565294128,-141613407794.886,-141792655130.354,836992.317720743,-49387040034.1475,-49722470424.6095,-104.760264994174,-57877398.3509384,-75123662.0733696
-412525.326818723,-141026662561.094,-141147407800.15,843621.424175768,-51091501227.7135,-51449682354.0307,-107.133465000803,-57690963.8971446,-80327143.2518369
-419773.500013684,-140419428451.456,-140478454563.257,850227.917896882,-52788644498.1776,-53159730122.1962,-109.532317248572,-57503695.3782984,-84904304.0255588
-427083.794204683,-139791781196.805,-139787506223.461,856811.055865653,-54478231723.37,-54851860139.3385,-111.956755613695,-57317333.1636849,-88715501.8732282
-434455.910083549,-139143798005.598,-139076387121.366,863370.098898876,-56160022584.3732,-56525601108.8842,-114.406710455842,-57133412.781428,-91637835.9119597
-441889.539761033,-138475557861.756,-138347009498.499,869904.311743496,-57833774206.1213,-58180795803.7746,-116.882108623819,-56953213.141794,-93569354.392996
-448955.596110609,-137826917249.131,-137644105179.897,876042.73320072,-59404552683.7228,-59724813705.1108,-119.239674043086,-56787485.6900353,-94420421.3156649
-456075.801122526,-137160408478.167,-136928102773.056,882157.81384261,-60967755721.672,-61252894113.5547,-121.619730063573,-56626306.9877794,-94293279.5457342
-463249.875891537,-136476107184.182,-136200402394.655,888248.94714932,-62523173886.2404,-62765645456.1328,-124.022206725466,-56469840.0531409,-93176574.3402108
-470477.534895646,-135774093105.121,-135462249797.093,894315.529996029,-64070595563.0006,-64263945238.0998,-126.447031263216,-56317857.7196223,-91090735.3599461
-477758.486038498,-135054450597.236,-134714693313.99,900356.962721213,-65609807803.5843,-65748873078.0986,-128.894128102087,-56169779.4190447,-88084987.5857609
-485092.430692327,-134317269073.238,-133958547091.818,906372.649194345,-67140597344.2464,-67221629766.0571,-131.363418858586,-56024727.0127838,-84232814.162093
-492479.06374152,-133562643202.068,-133194373676.342,912361.996883051,-68662750626.5942,-68683537395.7442,-133.854822341212,-55881511.8638438,-79633006.9692602
-499918.073626642,-132790673170.29,-132422461578.326,918324.416919606,-70176054177.955,-70136010253.6512,-136.368254558998,-55738648.2592168,-74408575.6190264
-506792.350796979,-132066886885.258,-131707088354.453,923773.260076244,-71557180579.3299,-71462113467.0024,-138.694710502839,-55606425.5445954,-69178431.3113345
-513710.241389975,-131328661872.742,-130984986772.14,929198.471603234,-72930509793.2203,-72782430717.2007,-141.039585275017,-55471725.3555945,-63651241.2499902
-520671.490292597,-130576087545.338,-130255793560.835,934599.604489752,-74295881473.8512,-74097897293.5471,-143.402807780367,-55333128.5044796,-57944259.9122594
-527675.837940964,-129809256850.707,-129518978603.458,939976.214503942,-75653137427.6269,-75409348781.3441,-145.784305005126,-55189195.2384056,-52176464.9197568
-534723.020350973,-129028265806.931,-128773881866.678,945327.860234352,-77002121973.8,-76717492873.2,-148.184002038637,-55038521.5709611,-46463978.6489691
-541812.769149262,-128233212940.721,-128019758217.532,950654.103131009,-78342682211.7111,-78022888763.2325,-150.601822094781,-54879793.6354034,-40915650.616975
-548944.81160458,-127424199064.937,-127255794655.723,955954.507546239,-79674667948.1663,-79325954152.7624,-153.037686532884,-54711793.3165448,-35632599.2392269
-556118.870659251,-126601327060.981,-126481127142.568,961228.640774914,-80997931671.6356,-80626968437.1653,-155.491514876981,-54533407.5252913,-30707457.6082543
-564176.474620973,-125666523348.346,-125602676123.235,967084.536474179,-82464596084.3514,-82076994424.0672,-158.251813042192,-54320855.989758,-25728875.627477
-572285.68713301,-124714728270.065,-124708604770.371,972906.566953272,-83920014628.6288,-83524591137.8332,-161.034276309982,-54093055.1626161,-21389786.9161636
-580446.104001643,-123746090601.829,-123797759492.066,978694.1436786,-85363993705.1742,-84969566888.659,-163.838784769807,-53849092.1568022,-17767622.105808
-588657.314529328,-122760760748.115,-122869030313.378,984446.682945403,-86796343531.7513,-86411550451.2892,-166.665215745013,-53588272.3203414,-14922151.724443
-596918.901572545,-121758890438.312,-121921374006.079,990163.605944722,-88216877902.1334,-87850012465.9878,-169.513443800759,-53310114.4050025,-12895878.6031423
-605230.441600145,-120740632430.631,-120953836571.341,995844.338829711,-89625413833.1598,-89284295914.7274,-172.383340749272,-53014335.8805847,-11715231.1733465
-613591.504752261,-119706140629.745,-119965542085.281,1001488.31278124,-91021771457.5738,-90713626605.1092,-175.274775656182,-52700834.0200716,-11392100.4166516
-622001.65489992,-118655570088.676,-118955690935.339,1007094.96407298,-92405774068.3248,-92137111330.7972,-178.187614843721,-52369686.5536842,-11923786.6274527
-630426.193529746,-117593415032.595,-117927819043.982,1012641.322825,-93771734917.0065,-93548053177.5618,-181.109830569866,-52022605.7424901,-13284836.0212065
-638898.54166937,-116515619941.916,-116877305269.253,1018149.5589941,-95125099241.1264,-94951131123.116,-184.053005254313,-51658724.7425601,-15444048.84649
-647418.250264825,-115422340192.178,-115803673513.324,1023619.13109666,-96465701000.5734,-96345186954.0991,-187.016998730434,-51278640.5485346,-18356702.7725964
-655984.864331998,-114313731596.837,-114706572549.545,1029049.50290888,-97793377126.3266,-97728963331.0555,-190.001668147926,-50883145.7584908,-21962252.3038175
-664597.923017293,-113189950207.218,-113585790637.68,1034440.14352715,-99107967327.5974,-99101121095.8068,-193.006867985816,-50473221.4237764,-26184909.4881574
-673256.959658735,-112051152127.32,-112441268920.363,1039790.52742784,-100409313820.253,-100460262957.029,-196.032450069822,-50050022.411104,-30934833.0018346
-681961.501847704,-110897493303.162,-111273116872.955,1045100.13452636,-101697261346.301,-101804933505.956,-199.078263592338,-49614888.6004281,-36107217.6098513
-690711.071490828,-109729129217.746,-110081635415.018,1050368.45023541,-102971657026.718,-103133632752.514,-202.144155138145,-49169347.8010853,-41582056.4882006
-699755.902375821,-108512365824.053,-108832479002.905,1055742.97143889,-104267996970.824,-104481901149.189,-205.318007215373,-48702031.416815,-47390368.6877157
-708847.314000678,-107280379912.709,-107559999233.368,1061072.73364834,-105549680763.834,-105810113203.374,-208.512757957407,-48227452.2942821,-53223411.5697341
-717984.767922698,-106033338273.021,-106265211154.534,1066357.19569463,-106816546746.438,-107116763203.819,-211.728232086487,-47747651.6708806,-58920045.9626032
-727167.719627006,-104771406141.451,-104949420308.503,1071595.82281487,-108068433739.13,-108400479789.025,-214.964251578041,-47264746.7090936,-64313036.9398117
-736395.618600834,-103494747956.687,-103614159360.127,1076788.08671525,-109305180390.756,-109660080587.593,-218.220635705475,-46780827.6640166,-69237409.3244718
-745667.908408444,-102203528252.381,-102261113521.852,1081933.46563305,-110526624556.41,-110894624450.76,-221.49720108227,-46297849.3463176,-73539266.8501862
-754984.026766408,-100897911535.595,-100892128393.277,1087031.44439769,-111732602969.983,-112103439716.476,-224.793761704506,-45817607.6063723,-77077702.0345637
-764343.405619754,-99578062653.7,-99509178086.7811,1092081.51449115,-112922950871.43,-113286156133.019,-228.110128986268,-45341683.0291739,-79729370.8744944
-773175.412841216,-98325251791.2258,-98198892203.0141,1096781.94232709,-114026889421.139,-114373507322.528,-231.243719936136,-44899553.2416933,-81330638.1365213
-782044.617439589,-97060166612.3864,-96879592378.1344,1101439.229719,-115116744803.537,-115438033338.912,-234.394464070187,-44463023.1835344,-82012708.8520157
-790950.534792803,-95782949841.3049,-95552793041.3302,1106052.97130448,-116192376620.208,-116480175369.692,-237.562198868713,-44032545.7216363,-81743178.1091983
-799892.676016018,-94493747062.1132,-94219891544.7613,1110622.76708024,-117253643035.18,-117500636433.922,-240.746759846968,-43608219.2608164,-80518499.6521249
-808870.548019076,-93192707231.9618,-92882124918.9489,1115148.22244357,-118300401505.375,-118500323142.291,-243.947980557041,-43189816.2489768,-78361669.3446186
-817883.65356429,-91879983116.1429,-91540532949.1201,1119628.94823319,-119332509654.719,-119480275769.375,-247.165692589625,-42776828.3384153,-75318555.0732492
-826931.491324407,-90555731348.4275,-90195951701.9494,1124064.56076955,-120349825265.44,-120441670050.135,-250.399725576882,-42368459.9634226,-71458418.5878381
-836013.555941128,-89220112623.1521,-88848996334.7817,1128454.68189467,-121352206487.41,-121385801246.345,-253.649907197387,-41963632.3899248,-66873586.2732036
-844412.260772966,-87979460449.4411,-87606021069.757,1132459.44922124,-122262528123.544,-122241613481.029,-256.658995591237,-41592646.9159416,-62099391.2666263
-852839.193928887,-86729429202.975,-86361434457.2773,1136424.98578179,-123159941650.097,-123084897544.591,-259.681510128695,-41222456.8621929,-56897270.1839374
-861293.951169653,-85470154156.0824,-85115181492.311,1140351.00831785,-124044340531.223,-123916646672.868,-262.717311630265,-40851851.0701582,-51369414.1699011
-869776.125512994,-84201773571.8568,-83867038345.4895,1144237.23765864,-124915620153.428,-124737808484.801,-265.766259553811,-40479543.6611583,-45624123.3990918
-878285.307273192,-82924428436.7923,-82616633019.5098,1148083.39874561,-125773678221.798,-125549253449.437,-268.82821201492,-40104221.6430559,-39771937.7499826
-886821.084100835,-81638262090.2727,-81363474383.2205,1151889.22065678,-126618415123.927,-126351745967.618,-271.903025809431,-39724595.9258067,-33921490.3990901
-895383.041022803,-80343420045.1715,-80106965669.3275,1155654.43663063,-127449733970.667,-127145941708.785,-274.990556436671,-39339414.1339732,-28178465.9793303
-903970.760482146,-79040049793.4444,-78846419190.5867,1159378.78408957,-128267540688.407,-127932380745.934,-278.090658124177,-38947478.5378447,-22644142.7311071
-913453.74622931,-77595565321.2081,-77453211658.9225,1163431.12479998,-129152081208.173,-128789615880.891,-281.517732066031,-38506928.6176975,-16902024.5258703
-922966.879135719,-76141127135.9229,-76053171080.2454,1167433.28736742,-130020020046.752,-129638266951.02,-284.95966417915,-38055590.129272,-11634609.0832345
-932509.591653101,-74676937061.2237,-74645252967.4473,1171384.93929021,-130871244482.278,-130478497472.658,-288.416254866785,-37592354.1709778,-6937412.37989338
-942081.312689343,-73203198148.8878,-73228408917.7366,1175285.7543502,-131705646209.94,-131310282028.627,-291.887302812128,-37116306.7044011,-2890161.31129369
-951681.467674913,-71720114216.5624,-71801622381.8001,1179135.41264754,-132523121165.432,-132133421557.646,-295.372605005839,-36626738.6519342,444027.640476104
-961309.478629636,-70227889390.1108,-70363944048.9249,1182933.60063492,-133323569223.29,-132947568794.071,-298.871956770105,-36123145.2995552,3018600.52421926
-970964.764229635,-68726728132.7222,-68914487669.1838,1186680.01115111,-134106894004.556,-133752244806.62,-302.385151783241,-35605206.4434877,4801953.19716313
-980646.739874715,-67216835213.8822,-67452430752.7123,1190374.34345389,-134873002803.747,-134546845824.657,-305.911982098344,-35072779.8048031,5776896.66471072
-990280.46940652,-65710060330.0653,-65988400468.4171,1193988.64774721,-135616145150.206,-135324709774.582,-309.425110614747,-34530154.2819643,5943772.39763895
-999939.325945038,-64195088111.0365,-64510640296.1432,1197551.09631228,-136342162010.007,-136091164614.888,-312.951253939946,-33973514.4335873,5323925.20847089
-1009622.7290278,-62672118299.6241,-63018624279.7467,1201061.41418728,-137050972416.705,-136845350166.157,-316.490204183934,-33403208.4096583,3940022.51573787
-1019330.09527801,-61141350422.2934,-61511922902.7132,1204519.33275669,-137742498579.17,-137586319925.024,-320.041751923923,-32819745.1939571,1827760.47707654
-1029060.83847057,-59602983670.6474,-59990210929.9635,1207924.58978012,-138416665740.833,-138313053281.668,-323.605686214279,-32223787.3147889,-964728.106823303
-1038814.36959845,-58057216790.6573,-58453274615.6119,1211276.92942052,-139073401996.6,-139024471163.294,-327.181794597956,-31616139.5716233,-4377789.61625073
-1048590.09693916,-56504248008.0142,-56901015968.7248,1214576.10227187,-139712638357.189,-139719431553.559,-330.76986311969,-30997756.3363315,-8339655.91815465
-1058387.42612149,-54944274832.9114,-55333466812.925,1217821.86538623,-140334308760.255,-140396729320.956,-334.369676341792,-30369751.42001,-12765642.1075427
-1068296.61710588,-53362979243.0137,-53736113990.1085,1221043.23930007,-140943850971.564,-141061126148.966,-338.01445373824,-29727461.3371161,-17605422.2304522
-1078226.58685108,-51774950072.9068,-52123734014.0419,1224209.73426955,-141535373714.599,-141704961095.891,-341.670748586962,-29078106.6597793,-22707668.6268355
-1088176.71656093,-50180386851.8334,-50496855523.0133,1227321.12071789,-142108816651.694,-142326925611.006,-345.338334967083,-28423261.8273106,-27950546.9376583
-1098146.38497157,-48579487230.3905,-48856226595.1596,1230377.17587537,-142664121611.7,-142925719266.104,-349.016985527758,-27764650.1034882,-33200167.2248235
-1108134.96842234,-46972447025.2746,-47202809194.3067,1233377.68380449,-143201231999.549,-143500098420.011,-352.706471526257,-27104089.5345906,-38314974.6797664
-1118141.84092683,-45359460352.252,-45537766441.0355,1236322.43542453,-143720092139.238,-144048930274.349,-356.406562869235,-26443428.3402745,-43150998.988968
-1128166.3742442,-43740719471.203,-43862473275.9884,1239211.2285354,-144220646937.743,-144571220831.563,-360.117028156459,-25784523.5877035,-47563586.205336
-1138207.93795057,-42116414911.5628,-42178504332.7584,1242043.86784079,-144702841351.205,-145066158902.268,-363.837634725228,-25129187.4028411,-51411768.7033186
-1148952.92540357,-40375321767.5341,-40371929046.131,1245007.58552926,-145197598861.379,-145564052530.598,-367.82310715063,-24434889.3951595,-54758179.5092916
-1159715.85167912,-38628326277.4679,-38559619419.0968,1247906.78725372,-145671270609.413,-146029808226.476,-371.819598849782,-23748247.8823583,-57184221.9928946
-1170495.94056975,-36875659497.4496,-36743801302.1407,1250741.26122048,-146123786252.254,-146463411707.172,-375.826821737942,-23070693.5988867,-58581422.0561233
-1181292.41341322,-35117553602.9347,-34926676000.0441,1253510.8047409,-146555072333.099,-146865348094.539,-379.84448629105,-22403129.4698117,-58884237.1563007
-1192104.48919375,-33354243250.9478,-33110306835.4775,1256215.22425843,-146965053738.832,-147236484208.395,-383.872301571618,-21745971.1853535,-58066758.3019974
-1202931.3846434,-31585966877.5281,-31296510966.2201,1258854.33537464,-147353655381.645,-147577932613.553,-387.909975247663,-21099210.2178058,-56137588.449116
-1213772.31434384,-29812966737.8346,-29486853374.7086,1261427.96287435,-147720801640.662,-147891097675.876,-391.957213616414,-20462362.5376825,-53144009.4593724
-1224626.49082827,-28035489256.6664,-27682615622.4325,1263935.94074972,-148066416492.711,-148177665587.634,-396.013721618813,-19834457.2528834,-49172904.9498563
-1233378.35907209,-26600690555.9159,-26233880124.7929,1265908.21245629,-148329095075.367,-148390279205.636,-399.287678009,-19334359.2263948,-45337042.8134305
-1242137.89616825,-25163284291.6337,-24789544572.0619,1267837.71183946,-148577719515.256,-148587669607.085,-402.567300631947,-18838435.1276529,-41008667.4997921
-1250904.68796617,-23723406239.4103,-23349781244.0281,1269724.36523611,-148812253880.96,-148770763586.601,-405.852433398604,-18345783.9378073,-36265224.0877904
-1259678.31960914,-22281194121.9642,-21914623292.2424,1271568.10289232,-149032663724.62,-148940473152.444,-409.142919670421,-17855423.375469,-31190776.3527252
-1268458.37556934,-20836787465.2449,-20483975487.2873,1273368.85897018,-149238916372.556,-149097672093.561,-412.438602269762,-17366321.6791859,-25873423.6707279
-1277244.43968286,-19390327391.9865,-19057630047.4415,1275126.57155437,-149430981205.432,-149243173389.458,-415.739323492509,-16877432.0637685,-20402500.5727667
-1286036.09518489,-17941956477.8296,-17635277380.8107,1276841.18265843,-149608829705.984,-149377725501.634,-419.044925122041,-16387704.3453391,-14867631.652859
-1294832.92474466,-16491818627.8761,-16216515167.9425,1278512.63823075,-149772435541.705,-149502005816.809,-422.355248445548,-15896098.2712111,-9357647.86886727
-1304711.41405831,-14862377372.6518,-14627897134.4962,1280337.08543884,-149939061594.124,-149629966306.922,-426.075911797953,-15340902.3907111,-3307828.15725035
-1314595.30280003,-13231099556.5135,-13042429570.5141,1282107.04605099,-150087687627.198,-149746400596.38,-429.802096337717,-14780769.9943401,2490216.75974868
-1324483.99878805,-11598192505.5903,-11459287362.5751,1283822.46141709,-150218287538.44,-149851842951.78,-433.533575649149,-14214495.2376969,7932367.14506731
-1334376.90918033,-9963864493.22753,-9877586287.29832,1285483.27916577,-150330839276.557,-149946668309.087,-437.270122666929,-13640998.5653299,12924748.5986674
-1344273.44053754,-8328324308.55014,-8296416367.6182,1287089.45321242,-150425324851.016,-150031091713.072,-441.011509712669,-13059350.4791707,17385664.5965512
-1354172.99888614,-6691780782.26568,-6714878701.43864,1288640.94376664,-150501730240.786,-150105175934.973,-444.757508530319,-12468789.3406226,21247044.1418737
-1364074.98978169,-5054442688.85295,-5132091699.06736,1290137.71733913,-150560045247.111,-150168843622.976,-448.507890321887,-11868713.6467901,24453815.0560978
-1373978.81837195,-3416518616.96491,-3547199904.21881,1291579.7467479,-150600263421.823,-150221883297.081,-452.262425779297,-11258682.0862762,26963909.3763516
-1384504.58864472,-1675549221.75146,-1859816823.82585,1293052.11613965,-150623165381.576,-150266216158.092,-456.256523017422,-10599232.8790101,28837999.0849364
-1395031.04741834,65598568.8658328,-168301579.654053,1294462.62494397,-150625629391.617,-150297615841.564,-460.25477496744,-9928142.52953409,29878486.010895
-1405557.47983345,1806677253.7079,1528116357.51924,1295811.26400003,-150607660436.368,-150315429412.026,-464.256904755633,-9245483.64483878,30083778.9085415
-1416083.17084521,3547440514.88842,3230106338.14317,1297098.03221496,-150569267705.339,-150318880509.812,-468.262634980102,-8551530.65578912,29468673.5268644
-1426607.40530987,5287643395.2487,4938224456.12124,1298322.9365682,-150510464315.456,-150307092034.124,-472.271687730695,-7846744.24870372,28063087.9755422
-1437129.46807139,7027042434.32927,6652904843.38557,1299485.99211503,-150431266968.406,-150279114083.772,-476.283784607325,-7131748.12936885,25910174.9406351
-1447648.64404829,8765395626.47753,8374465423.25331,1300587.22198926,-150331695972.765,-150233922232.202,-480.298646739661,-6407326.6280543,23066127.5875513
-1458164.2183204,10502462521.6069,10103102071.349,1301626.65740512,-150211775273.337,-150170415194.994,-484.315994804488,-5674430.49282636,19600650.8272505
-1468872.05343632,12270453511.5471,11871395375.5882,1302622.037976,-150068715127.879,-150085710591.253,-488.410757792193,-4920244.27231306,15515642.5548001
-1479574.65400955,14036611911.7078,13646977919.3402,1303553.3815917,-149904597343.905,-149979543649.739,-492.507514058765,-4159733.77919216,10970624.4497297
-1490271.2653239,15800689578.7729,15429593965.5265,1304420.74712166,-149719457502.526,-149850615754.808,-496.60596698185,-3394365.9061528,6076778.01020771
-1500961.13321614,17562441049.0641,17218784977.9928,1305224.20213707,-149513334533.355,-149697591625.987,-500.705819543514,-2625784.33630882,959640.965075158
-1511643.50417197,19321623657.9738,19013882510.8345,1305963.82290854,-149286270320.47,-149519131277.703,-504.806774365611,-1855780.51015092,-4243251.14962065
-1522317.6254219,21077997615.9986,20814004626.0051,1306639.69440299,-149038309217.433,-149313929345.993,-508.908533751021,-1086254.68048805,-9385528.75842087
-1532982.74503741,22831326390.7768,22618027446.7389,1307251.91027952,-148769497822.04,-149080733282.452,-513.010799728818,-319215.585954639,-14312013.557084
-1543638.11202678,24581376987.6567,24424564953.1124,1307800.57288442,-148479884418.448,-148818388555.822,-517.11327410508,443252.966171546,-18861432.7954075
-1554211.51409854,26316200586.7318,26219869564.6127,1308282.74550704,-148171671457.245,-148528010647.502,-521.188104740092,1194076.96157333,-22852573.4110031
-1564773.82035186,28047341364.8533,28014228081.2294,1308702.44254472,-147843031005.678,-148207208913.284,-525.262554130516,1936447.22112216,-26167034.0448252
-1575324.29813324,29774579398.5939,29805688442.0876,1309059.78971138,-147494010715.386,-147855512506.516,-529.336329737096,2668603.91741774,-28669717.2782794
-1585862.21607409,31497697328.761,31592124969.1778,1309354.92114869,-147124656131.69,-147472849790.447,-533.409139037604,3389081.67730484,-30249454.1570697
-1596386.84418351,33216478698.3833,33371375943.6381,1309587.97941652,-146735010975.615,-147059525160.104,-537.480689575222,4096777.07824724,-30824487.9979053
-1606897.4539412,34930706193.1162,35141389111.9575,1309759.11548227,-146325117559.488,-146616184981.774,-541.550689000226,4791009.88262425,-30347449.4868086
-1617393.31839019,36640161487.9918,36900236651.6282,1309868.48870945,-145895016314.015,-146143855714.291,-545.618845114183,5471571.99281307,-28809333.8344236
-1627873.71222985,38344624586.5515,38646171390.1221,1309916.26684505,-145444746015.528,-145643925101.169,-549.684865903445,6138745.07625327,-26240932.1770889
-1636339.18371557,39719509282.2183,40048035970.263,1309909.97233578,-145065807405.2,-145220415253.268,-552.971989535524,6669093.39513959,-23454642.9017228
-1644793.67773819,41090860979.9892,41439981504.6615,1309863.5901556,-144673719318.779,-144780805745.72,-556.257370823125,7191733.28275448,-20089069.8576454
-1653236.81307675,42458558001.6399,42821581099.863,1309777.22108045,-144268503475.987,-144326058323.87,-559.540855536079,7707374.36178207,-16206053.9510074
-1661668.20936319,43822477066.123,44192561193.893,1309650.96945191,-143850182515.953,-143857156496.259,-562.822289548023,8216849.05336394,-11877412.5377473
-1670087.48711452,45182493396.2425,45552793758.8646,1309484.94317128,-143418780390.028,-143375073452.778,-566.101518841435,8721074.17180684,-7181818.26825663
-1678494.26776507,46538480904.5404,46902282066.1243,1309279.25369347,-142974322737.567,-142880741360.863,-569.378389513754,9221009.73275619,-2201451.45380773
-1686888.17369877,47890312372.1751,48241147022.6907,1309034.01602055,-142516836959.676,-142375045198.044,-572.652747784832,9717643.44551528,2979260.37150895
-1695268.828281,49237859598.7683,49569615860.2855,1308749.34869516,-142046352305.866,-141858815532.011,-575.924440005736,10211975.5713214,8274873.18815801
-1704587.50934441,50733615501.7895,51037473861.544,1308386.00465461,-141507041606.823,-141272319552.251,-579.565267921075,10761054.3673489,14207692.9140285
-1713888.76662351,52223717031.4965,52493381892.2095,1307974.06768173,-140951689552.144,-140674597252.537,-583.202385862183,11309778.9393347,20068913.912474
-1723172.08424868,53707984665.3854,53937970456.6725,1307513.7170375,-140380346098.025,-140066439388.276,-586.835582192598,11859363.7122011,25754119.0453697
-1732436.94807075,55186238464.1924,55371950479.543,1307005.137385,-139793064612.448,-139448505624.681,-590.464645568468,12410937.0935877,31165889.3159227
-1741682.84571604,56658298401.3856,56796088018.6686,1306448.5187757,-139189901926.262,-138821320015.322,-594.089364969565,12965519.9631259,36215552.7845047
-1750909.26664137,58123984747.4673,58211174522.9468,1305844.05663526,-138570918322.445,-138185271490.999,-597.709529731904,13524006.5027816,40824743.2797392
-1760115.70218899,59583118188.174,59618018713.1595,1305191.95174879,-137936177410.544,-137540623664.68,-601.324929581194,14087168.5383662,44925048.4892638
-1769301.64564126,61035519939.597,61017438708.4312,1304492.41024568,-137285746089.102,-136887517473.86,-604.935354666319,14655652.843703,48458229.94457
-1779729.64006562,62679931751.2741,62601943956.3287,1303638.8968608,-136526559882.272,-136134004496.038,-609.037685125064,15309676.6906698,51731756.4759963
-1790129.7023541,64315135008.9915,64178994879.6864,1302724.54543442,-135747253720.008,-135369384580.073,-613.132994112686,15971734.6296734,54162402.0787356
-1800501.09545184,65940871318.1809,65749646695.011,1301749.68484515,-134947941006.183,-134593340752.832,-617.220974680418,16642118.593073,55718137.3183087
-1810843.08594974,67556884480.4364,67314874794.0651,1300714.65281499,-134128740328.324,-133805374075.242,-621.301320809256,17320872.4087817,56387120.2105887
-1821154.94418817,69162920855.8548,68875548105.1519,1299619.79587462,-133289775107.446,-133004831158.951,-625.373727452236,18007803.6861112,56176731.4585209
-1831435.94436059,70758729682.83,70432405907.3979,1298465.46932746,-132431173105.521,-132190943220.032,-629.437890572505,18702509.821346,55111462.1301218
-1841685.36461679,72344063025.355,71986064908.6289,1297252.03721259,-131553066367.754,-131362829767.113,-633.493507182693,19404386.033382,53232261.7056844
-1851902.48716626,73918675884.74,73537012960.7678,1295979.87226643,-130655591195.951,-130519499727.266,-637.54027537611,20112622.8884128,50596740.0776415
-1861915.22495421,75456063974.0744,75059480203.5837,1294672.26276502,-129754496837.695,-129674534095.13,-641.509918661996,20814167.2826104,47338134.1343248
-1871895.38068397,76982630012.9914,76579796386.0651,1293308.62277861,-128834953249.779,-128812772782.796,-645.470433749423,21519797.788795,43500477.166603
-1881842.28430391,78498150595.4083,78097986354.0171,1291889.3308714,-127897100039.837,-127933113757.407,-649.421536925424,22228282.0607641,39176239.4756365
-1891755.26993532,80002405803.195,79613904414.311,1290414.7735799,-126941080052.594,-127034407637.71,-653.362945571748,22938225.6264023,34471096.2013009
-1901633.67596613,81495179252.3162,81127233122.1541,1288885.34537216,-125967039052.467,-126115482386.426,-657.294378188034,23648098.0055598,29501805.4709425
-1911476.84514447,82976258097.1867,82637485458.1007,1287301.44860609,-124975125360.128,-125175171714.594,-661.215554418391,24356264.8455906,24393597.6130449
-1921284.124672,84445433287.7816,84143986458.7125,1285663.49348652,-123965489850.977,-124212314046.374,-665.126195080973,25060976.1791107,19281130.1947142
-1931054.86629685,85902499890.5416,85645849655.054,1283971.89802145,-122938285737.59,-123225769012.375,-669.026022202219,25760370.0338491,14308195.592737
-1940854.41939163,87357028933.8569,87152126258.6873,1282215.05422126,-121886512151.69,-122207538508.425,-672.94113730043,26457233.3086235,9590063.33618684
-1950615.63212902,88798880419.5001,88651231580.5077,1280404.7128042,-120817246592.88,-121163255134.116,-676.844729874629,27144791.8702923,5316304.1312452
-1960337.85749402,90227857998.6341,90141614977.1513,1278541.32404492,-119730649120.436,-120092095195.564,-680.736520235274,27821099.0845254,1637544.01447139
-1970020.45352416,91643770287.3387,91621459041.7494,1276625.34604389,-118626879593.769,-118993462992.331,-684.616230140105,28484283.2758649,-1301643.37524762
-1979662.78340429,93046429928.4259,93088758410.05,1274657.24467666,-117506097013.173,-117867043020.264,-688.483582855609,29132651.8067466,-3371193.15095457
